file_id,filepath,transcript,emotion,label
OAF_rose_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_rose_angry.wav,say the word rose,angry,0
OAF_rush_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rush_ps.wav,say the word rush,surprise,6
OAF_said_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_said_fear.wav,say the word said,fear,2
OAF_wag_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_wag_sad.wav,say the word wag,sad,5
OAF_puff_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_puff_fear.wav,say the word puff,fear,2
OAF_hall_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_hall_happy.wav,say the word hall,happy,3
YAF_wire_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_wire_happy.wav,say the word wire,happy,3
OAF_hate_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_hate_neutral.wav,say the word hate,neutral,4
YAF_tough_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_tough_neutral.wav,say the word tough,neutral,4
YAF_sure_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_sure_disgust.wav,say the word sure,disgust,1
OAF_fit_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_fit_sad.wav,say the word fit,sad,5
YAF_check_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_check_happy.wav,say the word check,happy,3
YAF_mouse_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_mouse_sad.wav,say the word mouse,sad,5
OAF_hate_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_hate_angry.wav,say the word hate,angry,0
OAF_thumb_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_thumb_angry.wav,say the word thumb,angry,0
YAF_white_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_white_angry.wav,say the word white,angry,0
OAF_perch_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_perch_happy.wav,say the word perch,happy,3
OAF_wheat_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_wheat_fear.wav,say the word wheat,fear,2
YAF_pick_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pick_disgust.wav,say the word pick,disgust,1
OAF_loaf_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_loaf_happy.wav,say the word loaf,happy,3
OAF_sheep_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_sheep_happy.wav,say the word sheep,happy,3
YAF_turn_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_turn_angry.wav,say the word turn,angry,0
OAF_hall_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_hall_angry.wav,say the word hall,angry,0
OAF_rough_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rough_disgust.wav,say the word rough,disgust,1
OAF_thumb_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_thumb_happy.wav,say the word thumb,happy,3
YAF_soap_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_soap_angry.wav,say the word soap,angry,0
OAF_ditch_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_ditch_disgust.wav,say the word ditch,disgust,1
OAF_thought_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_thought_angry.wav,say the word thought,angry,0
OAF_road_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_road_neutral.wav,say the word road,neutral,4
YAF_keep_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_keep_happy.wav,say the word keep,happy,3
YAF_hire_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_hire_sad.wav,say the word hire,sad,5
OAF_ring_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_ring_happy.wav,say the word ring,happy,3
OAF_knock_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_knock_angry.wav,say the word knock,angry,0
YAF_turn_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_turn_neutral.wav,say the word turn,neutral,4
YAF_pearl_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_pearl_sad.wav,say the word pearl,sad,5
YAF_turn_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_turn_sad.wav,say the word turn,sad,5
YAF_dime_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_dime_happy.wav,say the word dime,happy,3
OAF_name_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_name_ps.wav,say the word name,surprise,6
OAF_wife_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_wife_ps.wav,say the word wife,surprise,6
OAF_vote_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_vote_happy.wav,say the word vote,happy,3
OAF_shawl_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_shawl_neutral.wav,say the word shawl,neutral,4
YAF_nice_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_nice_fear.wav,say the word nice,fear,2
OAF_chief_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_chief_sad.wav,say the word chief,sad,5
OAF_shack_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_shack_sad.wav,say the word shack,sad,5
YAF_keep_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_keep_disgust.wav,say the word keep,disgust,1
OAF_keg_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_keg_angry.wav,say the word keg,angry,0
OAF_loaf_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_loaf_neutral.wav,say the word loaf,neutral,4
OAF_hire_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_hire_disgust.wav,say the word hire,disgust,1
YAF_sour_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_sour_happy.wav,say the word sour,happy,3
YAF_hole_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hole_neutral.wav,say the word hole,neutral,4
OAF_have_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_have_fear.wav,say the word have,fear,2
YAF_pool_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_pool_sad.wav,say the word pool,sad,5
OAF_neat_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_neat_neutral.wav,say the word neat,neutral,4
OAF_road_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_road_happy.wav,say the word road,happy,3
YAF_vote_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_vote_neutral.wav,say the word vote,neutral,4
OAF_chain_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_chain_neutral.wav,say the word chain,neutral,4
YAF_beg_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_beg_sad.wav,say the word beg,sad,5
YAF_deep_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_deep_fear.wav,say the word deep,fear,2
OAF_laud_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_laud_angry.wav,say the word laud,angry,0
OAF_pain_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_pain_neutral.wav,say the word pain,neutral,4
OAF_mouse_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_mouse_fear.wav,say the word mouse,fear,2
YAF_rot_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_rot_fear.wav,say the word rot,fear,2
YAF_shout_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_shout_disgust.wav,say the word shout,disgust,1
OAF_pike_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_pike_fear.wav,say the word pike,fear,2
YAF_sure_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_sure_angry.wav,say the word sure,angry,0
OAF_name_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_name_fear.wav,say the word name,fear,2
OAF_fit_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_fit_fear.wav,say the word fit,fear,2
OAF_make_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_make_fear.wav,say the word make,fear,2
YAF_mob_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_mob_angry.wav,say the word mob,angry,0
YAF_sure_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_sure_fear.wav,say the word sure,fear,2
OAF_mill_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mill_ps.wav,say the word mill,surprise,6
YAF_sail_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_sail_neutral.wav,say the word sail,neutral,4
OAF_page_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_page_angry.wav,say the word page,angry,0
YAF_south_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_south_angry.wav,say the word south,angry,0
YAF_juice_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_juice_fear.wav,say the word juice,fear,2
OAF_dodge_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_dodge_happy.wav,say the word dodge,happy,3
OAF_note_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_note_angry.wav,say the word note,angry,0
OAF_dip_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_dip_angry.wav,say the word dip,angry,0
OAF_knock_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_knock_happy.wav,say the word knock,happy,3
OAF_hash_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_hash_angry.wav,say the word hash,angry,0
OAF_rot_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_rot_fear.wav,say the word rot,fear,2
OAF_long_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_long_angry.wav,say the word long,angry,0
YAF_third_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_third_sad.wav,say the word third,sad,5
OAF_wife_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_wife_fear.wav,say the word wife,fear,2
YAF_neat_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_neat_angry.wav,say the word neat,angry,0
OAF_life_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_life_ps.wav,say the word life,surprise,6
YAF_cause_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cause_ps.wav,say the word cause,surprise,6
YAF_page_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_page_neutral.wav,say the word page,neutral,4
OAF_dead_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_dead_disgust.wav,say the word dead,disgust,1
YAF_judge_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_judge_sad.wav,say the word judge,sad,5
YAF_wheat_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_wheat_fear.wav,say the word wheat,fear,2
OAF_ripe_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_ripe_happy.wav,say the word ripe,happy,3
YAF_peg_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_peg_neutral.wav,say the word peg,neutral,4
OAF_good_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_good_neutral.wav,say the word good,neutral,4
OAF_yes_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_yes_neutral.wav,say the word yes,neutral,4
YAF_met_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_met_happy.wav,say the word met,happy,3
OAF_ton_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_ton_happy.wav,say the word ton,happy,3
YAF_hole_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_hole_sad.wav,say the word hole,sad,5
YAF_merge_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_merge_ps.wav,say the word merge,surprise,6
OAF_soap_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_soap_sad.wav,say the word soap,sad,5
YAF_void_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_void_ps.wav,say the word void,surprise,6
OAF_sure_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_sure_fear.wav,say the word sure,fear,2
YAF_gin_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_gin_fear.wav,say the word gin,fear,2
YAF_late_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_late_happy.wav,say the word late,happy,3
OAF_sail_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sail_disgust.wav,say the word sail,disgust,1
